textbox19,textbox34,ID,textbox30,textbox10,Title,Location,Status,DateInitiated,Initiator,SAPNotificationNr
Unit: 01,[172],273171,1,CIA - C&I UNITS 1-3 SECTION,C&I ON SITE FOR MILL C DIFF PRESSURE TX IMPULSE LINE BLOW THROUGH.,03-01NM30P011 - MILL 1C PA DIFFERENTIAL PRESSURE,Submitted,2015-11-21 14:13,Michael Mokgabudi,23407689
Unit: 01,[172],273376,1,HMDM - HMD MILLS,MILL F INNER DOOR IS BLOCKED.,03-01NM60AA - MILL 1F REJECT SYSTEM,Submitted,2015-11-23 17:15,Michael Mokgabudi,23410125
Unit: 01,[172],274489,1,HMDBLR - HMD BOILER,MILL  C  RAW  COAL  PIPE   LEAKING,03-01NM30G006MR03 - MILL 1C RAW COAL PIPE,Submitted,2015-12-05 11:16,MD Phala,23424287
Unit: 01,[172],274658,2,HMDBLR - HMD BOILER,MILL '1D'  TEMPERING AIR DAMPER MECHANICALLY STIFF.,03-01JF02C012 - MILL 1D TEMPERING AIR DAMPER 01NM40S002,Submitted,2015-12-07 15:53,Solly Mathebula,23426407
Unit: 01,[172],274873,1,HMDM - HMD MILLS,GC CONSTRUCTION ON SITE CONTACTED FOR MILL D INNER REJECT DOOR HAS A CLINKER.,03-01NM40G501KB01 - MILL 1D REJECT BOX DOOR,Submitted,2015-12-10 04:10,Michael Mokgabudi,23429125
Unit: 01,[172],274875,1,HMDM - HMD MILLS,MILL E REJECT LINE IS BLOCKED.,03-01NM50D102MR01 - MILL 1E REJECT LINE,Submitted,2015-12-10 04:16,Michael Mokgabudi,23429131
Unit: 01,[172],274932,2,HMDBLR - HMD BOILER,MILL '1D' TEMPERING AIR DAMPER MECHANICALLY STIFF. HMD TO CHECK SAME.,03-01NM40S002 - MILL 1D TEMPERING AIR DAMPER,Submitted,2015-12-10 11:48,Solly Mathebula,23429741
Unit: 01,[172],274993,1,HMDM - HMD MILLS,MILL C REJECT LINE IS CONNECTED TO ASH HOPPERS WHEN ASH HOPPERS ARE FULL WATER BACK FLOW TO REJECTBO,03-01NM30D102MR01 - MILL 1C REJECT LINE,Submitted,2015-12-11 05:47,Michael Mokgabudi,23430449
Unit: 01,[172],275008,1,CIA - C&I UNITS 1-3 SECTION,MILL D TEMPERING AIR DAMPER HAS NO ON MANUAL AND AUTO RELEASE.,03-01NM40S002 - MILL 1D TEMPERING AIR DAMPER,Submitted,2015-12-11 07:53,Michael Mokgabudi,23430547
Unit: 01,[172],274871,1,HMDM - HMD MILLS,GC CONSTRUCTION ON SITE CONTACTED FOR MILL C REJECT INNER DOOR HAS CLINKER.,03-01NM30G501KB01 - MILL 1C REJECT BOX DOOR,Submitted,2015-12-10 04:06,Michael Mokgabudi,23429124
Unit: 01,[172],274874,1,HMDM - HMD MILLS,MILL D REJECT LIN E IS BLOCKED.,03-01NM40D102MR01 - MILL 1D REJECT LINE,Submitted,2015-12-10 04:14,Michael Mokgabudi,23429130
Unit: 01,[172],274988,1,EMA - EMD ACTUATORS,S/BY ACTUATOR TEAM ON SITE CONTACTED FOR MILL C DISTRIBUTION DAMPER HAS CLOSE TORGUE.,03-01NM30S005 - MILL 1C PF DISTRIBUTION BOX DAMPER,Submitted,2015-12-11 01:41,Michael Mokgabudi,23430393
Unit: 01,[172],275594,2,CIA - C&I UNITS 1-3 SECTION,MILL F CLEAN OUT CONVEYOR FAULTY,03-01CD007B001 - MILL 1F FDR CLEANOUT CONVR 01NM60D005,Submitted,2015-12-17 14:17,Nomathemba Mdhluli,23437236
Unit: 01,[172],274073,1,HMDM - HMD MILLS,MILL E REJECT LINE IS BLOCKED.,03-01NM50D102MR01 - MILL 1E REJECT LINE,Submitted,2015-12-01 02:58,Michael Mokgabudi,23418230
Unit: 01,[172],275601,1,HMDOB - HMD OIL BURNERS,A1 OIL 'BRN FAULTY,03-01NM10 - MILL 1A,Submitted,2015-12-17 14:48,Nomathemba Mdhluli,23437322
Unit: 01,[172],274655,1,EMA - EMD ACTUATORS,MILL '1D' TEMPERING AIR DAMPER TRIPPED ON CLOSE TORQUE.  ACTUATOR TEAM TO CHECK SAME.,03-01NM40S002MS01 - MILL 1D TEMPERING AIR DAMPER ACTUATOR,Submitted,2015-12-07 15:23,Solly Mathebula,23426181
Unit: 01,[172],274695,1,EMA - EMD ACTUATORS,MILL D TEMPERING AIR DAMPER HAS CLOSE TORGUE.,03-01NM40S002-M01 - MILL 1D TEMPERING AIR DAMPER ACT MOTOR,Submitted,2015-12-08 07:27,Michael Mokgabudi,23426726
Unit: 01,[172],276427,1,MBM - MBD MILLS,MILL '1F' REJECT LINE IS BLOCKED.  ,03-01NM60AA - MILL 1F REJECT SYSTEM,Submitted,2015-12-28 07:06,Solly Mathebula,23446141
Unit: 01,[172],276543,2,HMDM - HMD MILLS,MILL '1F' REJECT LINE IS BLOCKED.,03-01NM60AA - MILL 1F REJECT SYSTEM,Submitted,2015-12-29 17:21,Solly Mathebula,23448394
Unit: 01,[172],276631,1,EME - EMD UNIT 1-3,"MILL""A"" QUICK CLOSE DAMPER KEEPS ON CLOSING AND TRIPPING.",03-01NM10S003 - MILL 1A QUICK CLOSE DAMPER,Submitted,2015-12-31 05:46,Michael Mokgabudi,23449588
Unit: 01,[172],277834,1,HMDM - HMD MILLS,MILL F OIL FILTERS ARE LEAKING AND GEARBOX OIL LEVEL LOW.,03-01NM60G001 - MILL 1F LUB OIL FILTER A,Submitted,2016-01-16 14:01,Michael Mokgabudi,23468448
Unit: 01,[172],278067,2,HMDM - HMD MILLS,D1 PF PIPE FRONT OF THE BOILER 30 METER LEAKING PF.,03-01NM40S005MR03 - MILL 1D PF PIPE NR 1,Signed Off,2016-01-19 08:29,Solly Mathebula,23471614
Unit: 01,[172],277172,1,HMDBLR - HMD BOILER,Repair two pipes spraying water on the ground floor of unit 1 boiler house next to the mills. One pi,03-01I - UNIT 1 STRUCTURES,Submitted,2016-01-07 11:05,Taryska Singh,23456564
Unit: 01,[172],275589,2,CIA - C&I UNITS 1-3 SECTION,MILL b CLEAN OUT CONVEYOR FAULTY,03-01CC006B001 - MILL 1B FDR CLEANOUT CONVYR 01NM20D005,Submitted,2015-12-17 14:09,Nomathemba Mdhluli,23437192
Unit: 01,[172],275805,1,C&IU1-6 - C&I UNITS 1-6 SECTION,CALL-OUT : C&I TO CHECK 1A MILL PA FLOW TRANSMITTER,03-01NM10F001 - MILL 1A INLET AIR FLOW,Submitted,2015-12-19 21:05,Jotham Mathebula,23439420
Unit: 01,[172],278183,1,CIA - C&I UNITS 1-3 SECTION,MILL  '1C'  CLEANOUT CONVEYOR STOPPED ALARM  KEEPS ON SUSTAINING.  C&I  TO CHECK SAME.,03-01NM30Y003 - MILL 1C CLEAN-OUT CONVEYOR STOPPED,Submitted,2016-01-20 17:22,Solly Mathebula,23474202
Unit: 01,[172],278348,1,HMDBLR - HMD BOILER,"MILL ""A"" BALL LOADING TENSION RAM NR 6 BOOTSEAL  IS LEAKIG PF",03-01NM10G017KK01 - BALL LOADING TENSION RAM NR 6 BOOTSEAL,Submitted,2016-01-22 16:48,Michael Mokgabudi,23477115
Unit: 01,[172],278446,2,HMDM - HMD MILLS,MILL '1C' REJECT INNER DOOR FAILS TO CLOSE.,03-01NM30AA - MILL 1C REJECT SYSTEM,Signed Off,2016-01-24 13:52,Solly Mathebula,23478151
Unit: 01,[172],278813,1,HMDM - HMD MILLS,"GC CONSTRUCTION CALLED OUT TO CHECK MILL ""A"" GEARBOX.",03-01NM10D001MG01 - MILL 1A GEARBOX,Submitted,2016-01-30 06:00,Michael Mokgabudi,23485932
Unit: 01,[172],278838,2,HMDM - HMD MILLS,MILL  '1D'  REJECT LINE IS BLOCKED.,03-01NM40AA - MILL 1D REJECT SYSTEM,Submitted,2016-01-30 16:03,Solly Mathebula,23486207
Unit: 01,[172],278842,1,HMDM - HMD MILLS,MILL '1C'  JET PULSION V/V  NOT  WORKING.  GC  TO CHECK SAME.,03-01NM30D102 - MILL 1C REJECT REMOVAL JET PULSION P/P,Submitted,2016-01-30 18:20,Solly Mathebula,23486240
Unit: 01,[172],278216,2,HMDM - HMD MILLS,1E MILL REJECT LINE BLOCKED,"03-06CD096B001-K13 - MCB MILL REJECT HOPPER DIST D,E,F",Submitted,2016-01-21 03:10,Jotham Mathebula,23474366
Unit: 01,[172],278393,3,HMDM - HMD MILLS,MILL '1E'  INNER DOOR FAILS TO CLOSE PROPERLY.,03-01NM50AA - MILL 1E REJECT SYSTEM,Submitted,2016-01-23 09:45,Solly Mathebula,23477441
Unit: 01,[172],278445,2,HMDM - HMD MILLS,MILL '1C' INNERDOOR FAILS TO CLOSE. GC TO CHECK SAME.,03-01NM30AA - MILL 1C REJECT SYSTEM,Submitted,2016-01-24 13:29,Solly Mathebula,23478149
Unit: 01,[172],278806,1,EME - EMD UNIT 1-3,"MILL ""A"" MOTOR IS PULLING HIGH CURRENT.",03-01BD001B001 - MILL 1A BKR 01NM10D001,Submitted,2016-01-30 04:24,Michael Mokgabudi,23485893
Unit: 01,[172],278907,1,HMDBLR - HMD BOILER,MILL C REJECT INNER DOOR IS NOT WORKING.,03-01NM30AA - MILL 1C REJECT SYSTEM,Submitted,2016-01-31 22:33,Michael Mokgabudi,23486717
Unit: 01,[172],276272,2,HMDBLR - HMD BOILER,S/H A BANK ATT1.1 SPRAY WATER REG V/V IS LEAKING.,03-01NW11 - BOILER S/H SPRAY WATER SYSTEM 1.1,Signed Off,2015-12-25 18:30,Sizwe Ndaba,23444756
Unit: 01,[172],277832,1,HMDM - HMD MILLS,MILL D FILTERS ARE LEAKING AND GEARBOX OIL LEVEL LOW.,03-01NM40G001 - MILL 1D LUB OIL FILTER A,Signed Off,2016-01-16 13:53,Michael Mokgabudi,23468424
Unit: 01,[172],277985,2,HMDM - HMD MILLS,E2  PF PIPE AFTER DISTRIBUTION BOX LEAKING PF,03-01NM50S005MR04 - MILL 1E PF PIPE NR 2,Submitted,2016-01-18 08:25,Solly Mathebula,23469722
Unit: 01,[172],278343,1,CIA - C&I UNITS 1-3 SECTION,"S/BY C&I CALLED OUT FOR MILL ""A"" RTS.",03-01NM10 - MILL 1A,Submitted,2016-01-22 15:47,Michael Mokgabudi,23477086
Unit: 01,[172],278710,2,HMDM - HMD MILLS,MILL '1C' REJECT LINE IS BLOCKED,03-01NM30AA - MILL 1C REJECT SYSTEM,Submitted,2016-01-28 15:47,Solly Mathebula,23484291
Unit: 01,[172],278811,1,EME - EMD UNIT 1-3,"S/BY EMD CALLED OUT FOR MILL ""A"" MOTOR IS PULLING HIGH CURRENT.",03-01BD001B001 - MILL 1A BKR 01NM10D001,Signed Off,2016-01-30 05:55,Michael Mokgabudi,23485930
Unit: 01,[172],278837,1,MBM - MBD MILLS,MILL '1C' REJECT LINE IS BLOCKED.,03-01NM30AA - MILL 1C REJECT SYSTEM,Signed Off,2016-01-30 16:01,Solly Mathebula,23486208
Unit: 01,[172],269380,1,HMDM - HMD MILLS,MILL '1B' PF DISTRIBUTION BOX LEAKING PF.  GC CONSTRUCTION NOTIFIED.,03-01NM20S005 - MILL 1B PF DISTRIBUTION BOX DAMPER,Submitted,2015-10-13 13:17,Solly Mathebula,23359535
Unit: 01,[172],269769,1,MBM - MBD MILLS,B  MILL REJECT LINE IS BLOCKED,03-01NM20AA - MILL 1B REJECT SYSTEM,Submitted,2015-10-17 09:09,MD Phala,23364713
Unit: 01,[172],269908,1,HMDM - HMD MILLS,MILL '1D' REJECT LINE IS BLOCKED.,03-01NM40D102MR01 - MILL 1D REJECT LINE,Submitted,2015-10-19 03:24,Solly Mathebula,23365836
Unit: 01,[172],270409,2,CIA - C&I UNITS 1-3 SECTION,MILL  C  CLEANOUT  CONVEYOR  BELT   INITIATING     STOPPED   ALARM  TIMEOUSLY,03-01NM30Y003 - MILL 1C CLEAN-OUT CONVEYOR STOPPED,Submitted,2015-10-24 03:33,MD Phala,23373808
Unit: 01,[172],270841,2,CIA - C&I UNITS 1-3 SECTION,MILL E CLEAN OUT CONVEYOR SENSOR PROBE TO BE ADJUSTED.ALARM KEEPS ON COMING.,03-01NM50Y003 - MILL 1E CLEAN-OUT CONVEYOR STOPPED,Submitted,2015-10-28 20:32,Michael Mokgabudi,23379021
Unit: 01,[172],271032,1,EME - EMD UNIT 1-3,"MILL ""A"" PA DAMPER FAILS TO OPERATE.",03-01NM10S001 - MILL 1A PA DAMPER,Signed Off,2015-10-31 02:23,Michael Mokgabudi,23381434
Unit: 01,[172],273071,2,CIA - C&I UNITS 1-3 SECTION,MILL '1C' DIFF PRESSURE VERY HIGH {10 KPA} WHEN MILL IS RUNNING.  C&I TO CHECK SAME.,03-01NM30P011 - MILL 1C PA DIFFERENTIAL PRESSURE,Submitted,2015-11-20 11:46,Solly Mathebula,23406763
Unit: 01,[172],273604,2,HMDM - HMD MILLS,MILL  C  REJECT  BOX  SIGHTGLASS   BROKEN,03-01NM30S517 - REJECT BOX SIGHT GLASS WASHING ISOL V/V,Submitted,2015-11-25 23:35,MD Phala,23413146
Unit: 01,[172],273606,2,HMDM - HMD MILLS,MILL   F  REJECT  BOX  SIGHT  GLASS  BROKEN,03-01NM60S517 - REJECT BOX SIGHT GLASS WASHING ISOL V/V,Submitted,2015-11-25 23:38,MD Phala,23413145
Unit: 01,[172],273918,1,MBM - MBD MILLS,CALL-OUT S/BY GC CONSTRUCTION FOR MILL '1E' REJECT LINE THAT IS BLOCKED.,03-01NM50AA - MILL 1E REJECT SYSTEM,Submitted,2015-11-29 12:57,Solly Mathebula,23416658
Unit: 01,[172],274488,1,HMDBLR - HMD BOILER,MILL  D  RAW  COAL  PIPE   LEAKING,03-01NM40G006MR03 - MILL 1D RAW COAL PIPE,Submitted,2015-12-05 11:12,MD Phala,23424282
Unit: 01,[172],275246,2,MBM - MBD MILLS,MILL '1E' REJECT LINE IS BLOCKED.,03-01NM50AA - MILL 1E REJECT SYSTEM,Submitted,2015-12-14 06:58,Solly Mathebula,23432776
Unit: 01,[172],275293,2,CIA - C&I UNITS 1-3 SECTION,TEMPERING DAMPER NOT CNTRL DOES SELECT ON AUTO,03-01NM40S002 - MILL 1D TEMPERING AIR DAMPER,Submitted,2015-12-14 16:48,Nomathemba Mdhluli,23434039
Unit: 01,[172],275588,2,CIA - C&I UNITS 1-3 SECTION,MILL 10 CLEAN OUT CONVEYOR FAULTY,03-01CC005B001 - MILL 1A FDR CLEANOUT CONVYR 01NM10D005,Submitted,2015-12-17 14:07,Nomathemba Mdhluli,23437200
Unit: 01,[172],275593,2,CIA - C&I UNITS 1-3 SECTION,MILL 50 CLEAN OUT CONVEYOR FAULTY,03-01NM50D005 - MILL 1E FEEDER CLEAN-OUT CONVEYOR DRIVE,Submitted,2015-12-17 14:16,Nomathemba Mdhluli,23437241
Unit: 01,[172],275950,1,EMA - EMD ACTUATORS,ACTUATOR VOLTAGE FAULTY. DMPR NOT CONTROLING,03-01JF02C012 - MILL 1D TEMPERING AIR DAMPER 01NM40S002,Submitted,2015-12-21 08:55,Nomathemba Mdhluli,23440291
Unit: 01,[172],276539,2,HMDM - HMD MILLS,MILL '1C' FEEDER  INSPECTION DOOR TO BE TIGHTENED.,03-01CC004B001 - MILL 1C FDR 01NM30D003,Submitted,2015-12-29 16:11,Solly Mathebula,23448348
Unit: 01,[172],276760,1,ENGBLRS - BOILER PLANT ENGINEERING DEPARTMENT,MILL D KEEPS ON HAVING NO COAL ON BELT.,03-01NM40D001 - MILL 1D DRIVE SET,Submitted,2016-01-02 06:44,Michael Mokgabudi,23450775
Unit: 01,[172],277830,1,HMDM - HMD MILLS,MILL B GAS LOADING SUPPLY V/V IS MECHANICAL TIGHT.,03-01NM20G031 - MILL 1B GAS LOADING SUPPLY PIPE,Submitted,2016-01-16 13:32,Michael Mokgabudi,23468444
Unit: 01,[172],278801,1,EME - EMD UNIT 1-3,"PT&M CALLED OUT FOR MILL ""A"" KEEPS ON TRIPPING ON PROTECTION OPERATED(MASTER TRIIP).",03-01BD001B001 - MILL 1A BKR 01NM10D001,Submitted,2016-01-30 01:55,Michael Mokgabudi,23485872
Unit: 02,[205],246360,2,HMDM - HMD MILLS,HP EXHAUST COLD REHEAT DRAIN V/V IS PASSING,03-02RC81S101 - C HP EXHAUST COLD REHEAT DRAIN V/V (MOT),Submitted,2015-01-02 02:38,Jim Segafa,23021727
Unit: 02,[205],248427,2,HMDM - HMD MILLS,2E MILL GAS BOTTLE CHAIN TO BE REPLACED.,03-02NM50 - MILL 2E,Signed Off,2015-01-21 20:44,Lukas Malaka,23044110
Unit: 02,[205],246586,2,HMDBLR - HMD BOILER,16ML NEXT TO F MILL DISTRIBUTION BOX AIR LEAKING.,03-02CB089B001 - MILL 2F PF DISTRIB DAMPER 02NM60S005,Submitted,2015-01-05 16:10,Z Sibanyoni,23024556
Unit: 02,[205],247214,1,HMDM - HMD MILLS,2A MILL BURNED ON THE CLASSIFFIER SAME TO BE INSPECTED AFTER FIRE,03-02NM10 - MILL 2A,Submitted,2015-01-14 23:26,Lukas Malaka,23036040
Unit: 02,[205],248805,3,HMDM - HMD MILLS,MILL 2D PF DISTRIB DAMPER 02NM40S005 PF LEK ON DAMPER,03-02CB088B001 - MILL 2D PF DISTRIB DAMPER 02NM40S005,Signed Off,2015-01-26 15:37,Carl Annandale,23049433
Unit: 02,[205],248907,2,HMDM - HMD MILLS,PF LEAK ON D3 BURNER PIPE ELBOWAT 26ML ( HMD PLATER SHOP AND GC CONSTRUCTION CONFIRMED THE LEAK),03-02NM40 - MILL 2D,Submitted,2015-01-27 22:56,Lukas Malaka,23051046
Unit: 02,[205],249021,1,OPSLUB - OPERATING LUBRICATION SECTION,"MILL ""B"" MTR DE BRG OIL LEVEL LOW. SAME TO BE TOPPED UP.",03-02NM20D001-M01 - MILL 2B DRIVE MOTOR,Signed Off,2015-01-29 08:42,Sipho Khumalo,23053002
Unit: 02,[205],248428,2,HMDM - HMD MILLS,2F MILL GAS BOTTLE CHAIN TO BE REPLACED.,03-02NM60 - MILL 2F,Signed Off,2015-01-21 20:46,Lukas Malaka,23044106
Unit: 02,[205],248905,2,HMDM - HMD MILLS,PF LEAKING ON THE DISTRIBUTION DAMPER AT 16ML (HMD AND GC CONSTRUCTION CONFIRMED THE LEAK),03-02CB088B001 - MILL 2D PF DISTRIB DAMPER 02NM40S005,Signed Off,2015-01-27 22:45,Lukas Malaka,23051114
Unit: 02,[205],248906,2,HMDM - HMD MILLS,D1 OIL BURNER HAS PF LEAING ON THE PIPE FROM THE BURNER ON ELBOW/FLANGE (HMD PLATER SHOP AND GC CONS,03-02NM40 - MILL 2D,Signed Off,2015-01-27 22:49,Lukas Malaka,23051111
Unit: 02,[205],249157,3,CIA - C&I UNITS 1-3 SECTION,U2 MILL 2F FEEDER DRIVE MOTOR SHOWS NO AMP TO BE CHECKED,03-02NM60D003-M01 - MILL 2F FEEDER DRIVE  MOTOR,Signed Off,2015-01-30 16:35,Carl Annandale,23055999
Unit: 02,[205],249386,1,EME - EMD UNIT 1-3,U2 MILL 2F FEEDER DRIVE MOTOR TO BE CHECKED BLOWING FUSES ,03-02NM60D003-M01 - MILL 2F FEEDER DRIVE  MOTOR,Signed Off,2015-02-02 22:14,Carl Annandale,23059051
Unit: 02,[205],249403,2,CIA - C&I UNITS 1-3 SECTION,S/BY C&I ASSISTING TO PUT MILL 2F I/S,03-02CD004B001 - MILL 2F FDR 02NM60D003,Submitted,2015-02-03 02:43,Jim Segafa,23059095
Unit: 02,[205],248854,3,HMDM - HMD MILLS, U2 MILL 2F REJECT SYSTEM WATER SUPPLY V/V FAULTY TO BE REPAIRED ,03-02NM60AA - MILL 2F REJECT SYSTEM,Signed Off,2015-01-27 10:11,Carl Annandale,23050226
Unit: 02,[205],248916,2,HMDM - HMD MILLS,PF LEAK ON THE OUTLET DUCT TO DISTIRBUTION BOX ON TOP OF THE MILL.,03-02NM40 - MILL 2D,Signed Off,2015-01-28 01:37,Lukas Malaka,23051185
Unit: 02,[205],249003,2,EMA - EMD ACTUATORS,2F MILL TEMPERING AIR DAMPER KEEPS ON TRIPING ON TROUBLE ALARM.,03-02NM60 - MILL 2F,Submitted,2015-01-29 04:50,Lukas Malaka,23052698
Unit: 02,[205],249586,1,EME - EMD UNIT 1-3,U2 MILL 2C DRIVE MOTOR FAILS TO START ,03-02NM30D001-M01 - MILL 2C DRIVE MOTOR,Signed Off,2015-02-05 05:34,Carl Annandale,23062257
Unit: 02,[205],249297,3,CIA - C&I UNITS 1-3 SECTION,U2 MILL 2E CLEAN-OUT CONVEYOR STOPPED ALARM KEEPS ON COMING ON IN UCR TO BE CHECKED ,03-02NM50Y003 - MILL 2E CLEAN-OUT CONVEYOR STOPPED,Submitted,2015-02-01 21:36,Carl Annandale,23057011
Unit: 02,[205],250033,2,HMDM - HMD MILLS,MILL 2E PF DISTRIBUTION BOX DAMPER FP LEAK TO BE REPAIRED,03-02NM50S005 - MILL 2E PF DISTRIBUTION BOX DAMPER,Signed Off,2015-02-10 13:29,Carl Annandale,23069106
Unit: 02,[205],250095,1,HMDM - HMD MILLS,"MILL ""B"" PF OUTLET DUCT LEAKING PF. SAME NOT BAD",03-02NM50 - MILL 2E,Signed Off,2015-02-11 04:21,Sipho Khumalo,23069788
Unit: 02,[205],249945,3,CIA - C&I UNITS 1-3 SECTION,U2 MILL 2C CLEAN-OUT CONVEYOR STOPPED ALARM KEEPS COMING ON ,03-02NM30Y003 - MILL 2C CLEAN-OUT CONVEYOR STOPPED,Signed Off,2015-02-09 08:54,Carl Annandale,23066793
Unit: 02,[205],250085,2,HMDM - HMD MILLS,"MILL ""B"" LUB OIL FILTERS CHANGE-OVER V/V LEAKING OIL.",,Cancelled,2015-02-11 02:03,Sipho Khumalo,
Unit: 02,[205],250094,2,HMDM - HMD MILLS,"MILL ""B"" LUB OIL FILTERS CHANGE-OVER V/V LEAKING OIL.",03-02NM20G001 - MILL 2B LUB OIL FILTER A,Submitted,2015-02-11 04:19,Sipho Khumalo,23069816
Unit: 02,[205],250171,1,HMDOB - HMD OIL BURNERS,S/BY OIL BURNERS TEAM CALLED OUT FOR 2D MILL OIL BJRNERS D3 AND D1.,03-02CB088B001 - MILL 2D PF DISTRIB DAMPER 02NM40S005,Submitted,2015-02-11 21:59,Lukas Malaka,23071356
Unit: 02,[205],248273,1,CIA - C&I UNITS 1-3 SECTION,S/BY C&I CALLED OUT FOR UNIT LIGHT UP.,03-02BD001B001 - MILL 2A BKR 02NM10D001,Submitted,2015-01-20 06:26,Lukas Malaka,23042503
Unit: 02,[205],248397,1,HMDM - HMD MILLS,UNIT 2 16ML REDUNDENT SCRAP V/V NEXT TO MILL 2E FEEDER TO BE REMOVED .,03-02NM50 - MILL 2E,Signed Off,2015-01-21 13:30,Moses Sibanyoni 2015-07-13 09:05,23043663
Unit: 02,[205],250035,3,HMDM - HMD MILLS, MILL 2B LUB OIL P/P SET PUMP FILTER TO BE CLEANED ,03-02NM20D002KP01 - MILL 2B LUB OIL P/P SET PUMP,Submitted,2015-02-10 13:40,Carl Annandale,23069105
Unit: 02,[205],250084,2,HMDM - HMD MILLS,"MILL ""D"" LUB OIL SUPPLY LINE TO GEARBOX IS LEAKING ON GEARBOX INLET.",03-05CB004B001 - MILL D GEARBOX LUB OIL P/P 05NM40D002,Submitted,2015-02-11 01:59,Sipho Khumalo,23069752
Unit: 02,[205],251098,2,CIA - C&I UNITS 1-3 SECTION,MILL 2F NO COAL ON BELT ALARM IS NOT COMING ON CONTROL ROOM.,03-02NM60 - MILL 2F,Submitted,2015-02-23 12:16,Jim Segafa,23087179
Unit: 02,[205],251136,1,CIA - C&I UNITS 1-3 SECTION,S/BY C&I CALLED OUT FOR 2D MILL START UP.,03-02NM40 - MILL 2D,Submitted,2015-02-23 18:37,Lukas Malaka,23087853
Unit: 02,[205],248986,2,HMDM - HMD MILLS,PF LEAK ON 2D MILL TOP OF THE MILL ON OUTLET DUCT TO DISTRIBUTION STILL LEAKING AFTER HMD AND GC CON,03-02NM40 - MILL 2D,Submitted,2015-01-28 22:08,Lukas Malaka,23052559
Unit: 02,[205],249026,1,OPSLUB - OPERATING LUBRICATION SECTION,"MILL ""F"" MTR DE BRG OIL LEVEL LOW. SAME TO BE TOPPED UP.",03-02NM60T006 - MILL 2F MOTOR DE BEARING TEMP,Signed Off,2015-01-29 09:19,Sipho Khumalo,23053089
Unit: 02,[205],252252,2,HMDM - HMD MILLS,"2A MILL OUTLET TEMP STILL RUNNING HIGH WHEN OFF LOAD, SAME SUSPECT QUICK CLOSING IS PASSING. ",03-02CA028B001 - MILL 2A QUICK CLOSE DAMPER 02NM10S003,Submitted,2015-03-08 12:49,Lukas Malaka,23105288
Unit: 02,[205],252712,1,HMDM - HMD MILLS,"MILL ""D"" REJECT INNER DOOR STUCKED IN OPEN POSITION. SAME TO BE CHECKED.",03-02NM40S519 - MILL 2D REJECT SLIDE GATE,Submitted,2015-03-13 18:42,Sipho Khumalo,23113858
Unit: 02,[205],252724,1,HMDM - HMD MILLS,"MILL ""C"" PA INLET DUCT COMPENSATOR TORN OFF. SAME TO BE REPLACED.",03-02NM30 - MILL 2C,Submitted,2015-03-13 22:33,Sipho Khumalo,23114009
Unit: 02,[205],252739,2,HMDM - HMD MILLS,MILL 2C IS LEAKING PF  ON THE MILL COMPENSATOR,03-02NM30 - MILL 2C,Submitted,2015-03-14 04:18,Jim Segafa,23114080
Unit: 02,[205],251736,1,CIA - C&I UNITS 1-3 SECTION,"MILL ""E"" CLEANOUT CONVEYOR STOPPED ALARM KEEPS ON COMING & CLEARED. ",03-02CD006B001 - MILL 2E FDR CLEANOUT CONVR 02NM50D005,Submitted,2015-03-02 09:20,Sipho Khumalo,23096805
Unit: 02,[205],251767,1,HMDBLR - HMD BOILER,"""B2"" PF PIPE LEAKING PF ON THE BURNER.",03-02NM20G006MR02 - MILL 2B PF OUTLET DUCT,Signed Off,2015-03-02 18:28,Sipho Khumalo,23097559
Unit: 02,[205],251834,1,HMDBLR - HMD BOILER,"MILL ""E"" CLEANOUT CONVEYOR SHEARING PIN BROKEN. SAME TO BE REPLACED.",03-02NM50Y003 - MILL 2E CLEAN-OUT CONVEYOR STOPPED,Submitted,2015-03-03 13:10,Sipho Khumalo,23098559
Unit: 02,[205],250235,1,HMDM - HMD MILLS,"MILL ""E"" DISTRIBUTION BOX BADLY LEAKING PF. ",03-02CB090B001 - MILL 2E PF DISTRIB DAMPER 02NM50S005,Submitted,2015-02-12 16:59,Sipho Khumalo,23072820
Unit: 02,[205],252933,3,CIA - C&I UNITS 1-3 SECTION,U2 MILL 2A REJECT SYSTEM INNER REJECT DOOR LIMIT FUALTY,03-02NM10AA - MILL 2A REJECT SYSTEM,Signed Off,2015-03-16 13:52,Carl Annandale,23116421
Unit: 02,[205],252106,2,HMDM - HMD MILLS,OIL BURNER B2 PIPE IS LEAKING PF,03-01NM22 - BURNER B2,Submitted,2015-03-06 20:13,Jim Segafa,23104312
Unit: 02,[205],252287,3,CIA - C&I UNITS 1-3 SECTION,U2 MILL 2A CLEAN-OUT CONVEYOR STOPPED ALARM KEEPS ON COMING ON IN UCR TO BE CHECKED ,03-02NM10Y003 - MILL 2A CLEAN-OUT CONVEYOR STOPPED,Submitted,2015-03-09 00:12,Carl Annandale,23105861
Unit: 02,[205],252713,2,HMDM - HMD MILLS,"MILL ""B"" REJECT LINE IS HOLED. SAME TO BE WELDED.",03-02NM20D102MR01 - MILL 2B REJECT LINE,Submitted,2015-03-13 18:46,Sipho Khumalo,23113860
